title;abstract
Spectral imaging enables contrast agent-free real-time ischemia in laparoscopic surgery;Laparoscopic surgery has evolved as a key technique for cancer diagnosis and therapy. While characterization of the tissue perfusion is crucial in various procedures,such as partial nephrectomy,doing so by means of visual inspection remains highly challenging. We developed a laparoscopic real-time multispectral imaging system featuring a compact and lightweight multispectral camera and the possibility to complement the conventional surgical view of the patient with functional information at a video rate of 25 Hz. To enable contrast agent-free ischemia monitoring during laparoscopic partial nephrectomy,we phrase the problem of ischemia detection as an out-of-distribution detection problem that does not rely on data from any other patient and uses an ensem-ble of invertible neural networks at its core. An in-human trial demonstrates the feasibility of our approach and highlights the potential of spectral imaging combined with advanced deep learning-based analysis tools for fast,efficient,reliable,and safe functional laparoscopic imaging.
Utility of multispectral imaging for nuclear classification of routine clinical histopathology imagery;Background: We present an analysis of the utility of multispectral versus standard RGB imagery for routine H&E stained histopathology images,in particular for pixel-level classification of nuclei. Our multispectral imagery has 29 spectral bands,spaced 10 nm within the visual range of 420-700 nm. It has been hypothesized that the additional spectral bands contain further information useful for classification as compared to the 3 standard bands of RGB imagery. We present analyses of our data designed to test this hypothesis. Results: For classification using all available image bands,we find the best performance (equal tradeoff between detection rate and false alarm rate) is obtained from either the multispectral or our ccd RGB imagery,with an overall increase in performance of 0.79% compared to the next best performing image type. For classification using single image bands,the single best multispectral band (in the red portion of the spectrum) gave a performance increase of 0.57%,compared to performance of the single best RGB band (red). Additionally,red bands had the highest coefficients/preference in our classifiers. Principal components analysis of the multispectral imagery indicates only two significant image bands,which is not surprising given the presence of two stains. Conclusion: Our results indicate that multispectral imagery for routine H&E stained histopathology provides minimal additional spectral information for a pixel-level nuclear classification task than would standard RGB imagery.
Evaluating the identification of the extent of gastric cancer by over-1000 nm near-infrared hyperspectral imaging using surgical specimens;"Significance: Determining the extent of gastric cancer (GC) is necessary for evaluating the gastrectomy margin for GC. Additionally, determining the extent of the GC that is not exposed to the mucosal surface remains difficult. However, near-infrared (NIR) can penetrate mucosal tissues highly efficiently. Aim: We investigated the ability of near-infrared hyperspectral imaging (NIR-HSI) to identify GC areas, including exposed and unexposed using surgical specimens, and explored the identifiable characteristics of the GC. Approach: Our study examined 10 patients with diagnosed GC who underwent surgery between 2020 and 2021. Specimen images were captured using NIRHSI. For the specimens, the exposed area was defined as an area wherein the cancer was exposed on the surface, the unexposed area as an area wherein the cancer was present although the surface was covered by normal tissue, and the normal area as an area wherein the cancer was absent. We estimated the GC (including the exposed and unexposed areas) and normal areas using a support vector machine, which is a machine-learning method for classification. The prediction accuracy of the GC region in every area and normal region was evaluated. Additionally, the tumor thicknesses of the GC were pathologically measured, and their differences in identifiable and unidentifiable areas were compared using NIR-HSI. Results: The average prediction accuracy of the GC regions combined with both areas was 77.2%; with exposed and unexposed areas was 79.7% and 68.5%, respectively; and with normal regions was 79.7%. Additionally, the areas identified as cancerous had a tumor thickness of >2 mm. Conclusions: NIR-HSI identified the GC regions with high rates. As a feature, the exposed and unexposed areas with tumor thicknesses of >2 mm were identified using NIR-HSI."
Quantitative evaluation of comb-structure correction methods for multispectral fibrescopic imaging;Removing the comb artifact introduced by imaging fibre bundles,or 'fibrescopes',for example in medical endoscopy,is essential to provide high quality images to the observer. Multispectral imaging (MSI) is an emerging method that combines morphological (spatial) and chemical (spectral) information in a single data 'cube'. When a fibrescope is coupled to a spectrally resolved detector array (SRDA) to perform MSI,comb removal is complicated by the demosaicking step required to reconstruct the multispectral data cube. To understand the potential for using SRDAs as multispectral imaging sensors in medical endoscopy,we assessed five comb correction methods with respect to five performance metrics relevant to biomedical imaging applications: processing time,resolution,smoothness,signal and the accuracy of spectral reconstruction. By assigning weights to each metric,which are determined by the particular imaging application,our results can be used to select the correction method to achieve best overall performance. In most cases,interpolation gave the best compromise between the different performance metrics when imaging using an SRDA.
Pushbroom hyperspectral imaging system with selectable region of interest for medical imaging;A spatial-scanning pushbroom hyperspectral imaging (HSI) system incorporating a video camera (VC) which is not only used for direct video imaging but also for the selection of the region of interest within the VC's full field-of-view is presented. Using a VC for these two applications brings many benefits to a pushbroom HSI system,such as a minimized data acquisition time and smaller data storage requirement. A detailed description of the system followed by the methods and formulas used for calibration and electronic hardware interfacing were discussed and analyzed using United States Air Force resolution chart,chicken breast tissue,and fluorescent targets as test samples. The proposed concepts and developed system can find potential biomedical imaging applications and can be extended to endoscopic imaging applications as well. (C) 2015 Society of Photo-Optical Instrumentation Engineers (SPIE)
Combined optical coherence tomography and hyperspectral imaging using a double-clad fiber coupler;This work demonstrates the combination of optical coherence tomography (OCT) and hyperspectral imaging (HSI) using a double-clad optical fiber coupler. The single-mode core of the fiber is used for OCT imaging,while the inner cladding of the double-clad fiber provides an efficient way to capture the reflectance spectrum of the sample. The combination of both methods enables three-dimensional acquisition of the sample morphology with OCT,enhanced with complementary molecular information contained in the hyperspectral image. The HSI data can be used to highlight the presence of specific molecules with characteristic absorption peaks or to produce true color images overlaid on the OCT volume for improved tissue identification by the clinician. Such a system could be implemented in a number of clinical endoscopic applications and could improve the current practice in tissue characterization,diagnosis,and surgical guidance. (C) The Authors. Published by SPIE under a Creative Commons Attribution 3.0 Unported License.
Image enhancement based on in vivo hyperspectral gastroscopic images: a case study;Hyperspectral imaging (HSI) has been recognized as a powerful tool for noninvasive disease detection in the gastrointestinal field. However,most of the studies on HSI in this field have involved ex vivo biopsies or resected tissues. We proposed an image enhancement method based on in vivo hyperspectral gastroscopic images. First,we developed a flexible gastroscopy system capable of obtaining in vivo hyperspectral images of different types of stomach disease mucosa. Then,depending on a specific object,an appropriate band selection algorithm based on dependence of information was employed to determine a subset of spectral bands that would yield useful spatial information. Finally,these bands were assigned to be the color components of an enhanced image of the object. A gastric ulcer case study demonstrated that our method yields higher color tone contrast,which enhanced the displays of the gastric ulcer regions,and that it will be valuable in clinical applications. (C) The Authors. Published by SPIE under a Creative Commons Attribution 3.0 Unported License.
Hyperspectral imaging of mucosal surfaces in patients;The aim of this study was to proof applicability of hyperspectral imaging for the analysis and classification of human mucosal surfaces in vivo. The larynx as a prototypical anatomically well-defined surgical test area was analyzed by microlaryngoscopy with a polychromatic lightsource and a synchronous triggered monochromatic CCD-camera. Image stacks (5 benign,7 malignant tumors) were analyzed by established software (principal component analysis PCA,hyperspectral classification,spectral profiles). Hyperspectral image datacubes were analyzed and classified by conventional software. In PCA,images at 590-680 nm loaded most onto the first PC which typically contained 95% of the total information. Hyperspectral classification clustered the data highlighting altered mucosa. The spectral profiles clearly differed between the different groups. Hyperspectral imaging can be applied to mucosal surfaces. This approach opens the way to analyze spectral characteristics of histologically different lesions in order to build up a spectral library and to allow non-touch optical biopsy. (C) 2012 WILEY-VCH Verlag GmbH & Co. KGaA,Weinheim)
Optimization of Band Selection in Multispectral and Narrow-Band Imaging: An Analytical Approach;Hyperspectral imaging is a promising clinical imaging modality with multiple applications in wound care,dermatology,and ophthalmology. However,with current technologies,hyperspectral imagers are relatively large and expensive devices,mainly affordable only by hospitals. Multispectral imaging can be a cost-effective alternative for hyperspectral imaging and is capable of bringing diagnostics to primary health care. Multispectral imaging uses known features of tissue chromophores to simplify imaging device design. However,to maintain design simple and cost-effective the number of illumination bands should be minimal. Thus,proper band selection is very important. The goal of the current study is to develop an analytical model for the optimization of band selection for multispectral and narrow-band imaging techniques (e.g.,narrow-band microscopy). Methods: The contrast ratio has been proposed for quantification of image quality of subsurface inhomogeneities in the skin. Based on the two-flux Kubelka-Munk model,we developed an analytical approach which links the contrast ratio with optical tissue parameters. Results: We obtained an explicit analytical solution for the dependence of maximal contrast ratio on optical tissue parameters. Then,we linked the minimally observable contrast ratio (c(min)) with the bit depth of the camera,d: c(min) = 1/(2(d)-1). Based on this analysis we were able to derive an explicit expression,which links camera properties with the minimally detectable changes in optical tissue parameters (both scattering and absorption). Conclusions: The proposed analytical model can be used for rapid assessment and optimization of multispectral and narrow band imaging techniques and for estimation of the accuracy of imaging techniques. The developed model confirms the utility of the contrast ratio for tissue imaging.
Evaluation of hyperspectral imaging (HSI) for the measurement of ischemic conditioning effects of the gastric conduit during esophagectomy;"Background Hyperspectral imaging (HSI) is a relatively new method used in image-guided and precision surgery, which has shown promising results for characterization of tissues and assessment of physiologic tissue parameters. Previous methods used for analysis of preconditioning concepts in patients and animal models have shown several limitations of application. The aim of this study was to evaluate HSI for the measurement of ischemic conditioning effects during esophagectomy. Methods Intraoperative hyperspectral images of the gastric tube through the mini-thoracotomy were recorded from n = 22 patients, 14 of whom underwent laparoscopic gastrolysis and ischemic conditioning of the stomach with two-step transthoracic esophagectomy and gastric pull-up with intrathoracic anastomosis after 3-7 days. The tip of the gastric tube (later esophagogastric anastomosis) was measured with HSI. Analysis software provides a RGB image and 4 false color images representing physiologic parameters of the recorded tissue area intraoperatively. These parameters contain tissue oxygenation (StO(2)), perfusion-(NIR Perfusion Index), organ hemoglobin (OHI), and tissue water index (TWI). Results Intraoperative HSI of the gastric conduit was possible in all patients and did not prolong the regular operative procedure due to its quick applicability. In particular, the tissue oxygenation of the gastric conduit was significantly higher in patients who underwent ischemic conditioning ((StO(2Precond.)) over bar = 78%; (StO(2Precond.)) over bar = 66%; p = 0.03). Conclusions HSI is suitable for contact-free, non-invasive, and intraoperative evaluation of physiological tissue parameters within gastric conduits. Therefore, HSI is a valuable method for evaluating ischemic conditioning effects and may contribute to reduce anastomotic complications. Additional studies are needed to establish normal values and thresholds of the presented parameters for the gastric conduit anastomotic site."
An AOTF-based dual-modality hyperspectral imaging system (DMHSI) capable of simultaneous fluorescence and reflectance imaging;An acousto-optic tunable filter (AOTF)-based system for dual-modality hyperspectral imaging (DMHSI) has been developed for use in characterization of normal and malignant mouse tissue. The system consists of a laser,endoscope,AOTE and two cameras coupled with optics and electronics. Initial results show that the system can delineate normal and malignant mouse tissues real-time. The analysis shows that malignant tissues consistently exhibit less fluorescent intensity in the wavelength band from 440 to 540 nm with a peak intensity of around 490 nm. The analysis also shows key spectroscopic differences between normal and malignant tissues. Further,these results are compared to real-time spectroscopic data and show good correlation. (c) 2005 IPEM. Published by Elsevier Ltd. All rights reserved.
Hyperspectral Imagery for Assessing Laser-Induced Thermal State Change in Liver;This work presents the potential of hyperspectral imaging (HSI) to monitor the thermal outcome of laser ablation therapy used for minimally invasive tumor removal. Our main goal is the establishment of indicators of the thermal damage of living tissues,which can be used to assess the effect of the procedure. These indicators rely on the spectral variation of temperature-dependent tissue chromophores,i.e.,oxyhemoglobin,deoxyhemoglobin,methemoglobin,and water. Laser treatment was performed at specific temperature thresholds (from 60 to 110 degrees C) on in-vivo animal liver and was assessed with a hyperspectral camera (500-995 nm) during and after the treatment. The indicators were extracted from the hyperspectral images after the following processing steps: the breathing motion compensation and the spectral and spatial filtering,the selection of spectral bands corresponding to specific tissue chromophores,and the analysis of the areas under the curves for each spectral band. Results show that properly combining spectral information related to deoxyhemoglobin,methemoglobin,lipids,and water allows for the segmenting of different zones of the laser-induced thermal damage. This preliminary investigation provides indicators for describing the thermal state of the liver,which can be employed in the future as clinical endpoints of the procedure outcome.
Multiparametric Cystoscopy for Detection of Bladder Cancer Using Real-time Multispectral Imaging;Background: : Various imaging modalities can be used in addition to white light (WL) to improve detection of bladder cancer (BC). Objective: : To use real-time multispectral imaging (rMSI) during urethrocystoscopy to combine different imaging modalities to achieve multiparametric cystoscopy (MPC). Design,setting,and participants: : The rMSI system consisted of a camera with a spectral filter,a multi-LED light source,a microcontroller,and a computer for display and data acquisition. MSI with this system was achieved via temporal multiplexing. Surgical procedure: : MPC was performed in ten patients with a diagnosed bladder tumor. Measurements: : We gathered evidence to prove the feasibility of our approach. In addition,experienced urologists performed post-interventional evaluation of images of individual lesions. Images were independently rated in a semiquantitative manner for each modality. A statistical model was built for pairwise comparisons across modalities. Results and limitations: : Overall,31 lesions were detected using the rMSI set-up. Histopathology revealed malignancy in 27 lesions. All lesions could be visualized simultaneously in five modalities: WL,enhanced vascular contrast (EVC),blue light fluorescence,protoporphyrin IX fluorescence,and autofluorescence. EVC and photodynamic diagnosis images were merged in real time into one MP image. Using the recorded images,two observers identified all malignant lesions via MPC,whereas the single modalities did not arouse substantial suspicion for some lesions. The MP images of malignant lesions were rated significantly more suspicious than the images from single imaging modalities. Conclusions: : We demonstrated for the first time the application of rMSI in endourology and we established MPC for detection of BC. This approach allows existing imaging modalities to be combined,and it may significantly improve the detection of bladder cancer. Patient summary: : Real-time multispectral imaging was successfully used to combine different imaging aids for more comprehensive illustration of bladder tumors for surgeons. In the future,this technique may allow better detection of bladder tumors and more complete endoscopic resection in cases of cancer. (C) 2019 European Association of Urology. Published by Elsevier B.V. All rights reserved.
