title;abstract
Advances in SPRi sensors: Enhancing performance for small-molecule detection;"In surface plasmon resonance imaging (SPRi), the quantitative detection of small molecules has always been challenging due to their low molecular weight, weak refractive index (RI) perturbations, and low binding affinity, which cause the resulting signals to approach the system noise level in complex matrices. SPRi, as a label-free, real-time optical detection technique with spatial resolution, provides a unique advantage for monitoring interfacial molecular interactions. However, its practical performance in small molecule analysis is still limited by sensitivity, specificity, and throughput. This review provides a comprehensive and systematic summary of recent advancements in SPRi sensor engineering aimed at overcoming these bottlenecks. The review begins with an analysis of the basic principles of SPR and SPRi, as well as the core challenges in small molecule detection. It then focuses on performance enhancement strategies in three main areas: (i) improving sensitivity through optical system optimization, including advancements in angle, wavelength, intensity, and phase detection, combined with drift compensation and the introduction of hyperspectral/microscopic imaging to enhance the detection of subtle RI changes; (ii) enhancing performance through sensor structure optimization, such as bimetallic films, metal-insulator-metal structures, metasurface designs, and nanomaterial-assisted local field enhancement strategies, which significantly improve signal strength and sensitivity; (iii) improving specificity in small molecule detection through efficient recognition element design, antifouling interface construction, and the synergistic use of multiple recognition units. Meanwhile, the review also explores the application of array-based architectures and microfluidic technologies in high-throughput detection, and analyzes the impact of factors such as response time, regeneration ability, and reproducibility on SPRi stability. Finally, it looks forward to the cross-disciplinary integration of nanomaterials, synthetic biology, microfluidic technology, and data-driven methods, which are expected to drive SPRi technology toward miniaturization, intelligence, and clinical transformation, making it a high-performance platform for small molecule detection."
Evaluation of Spectral Imaging for Early Esophageal Cancer Detection;Objective: Esophageal carcinoma (EC) is the eighth most prevalent cancer and the sixth leading cause of cancer-related mortality worldwide. Early detection is vital for improving prognosis, particularly for dysplasia and squamous cell carcinoma (SCC). Methods: This study evaluates a hyperspectral imaging conversion method, the Spectrum-Aided Vision Enhancer (SAVE), for its efficacy in enhancing esophageal cancer detection compared to conventional white-light imaging (WLI). Five deep learning models (YOLOv9, YOLOv10, YOLO-NAS, RT-DETR, and Roboflow 3.0) were trained and evaluated on a dataset comprising labeled endoscopic images, including normal, dysplasia, and SCC classes. Results: Across all five evaluated deep learning models, the SAVE consistently outperformed conventional WLI in detecting esophageal cancer lesions. For SCC, the F1 score improved from 84.3% to 90.4% in regard to the YOLOv9 model and from 87.3% to 90.3% in regard to the Roboflow 3.0 model when using the SAVE. Dysplasia detection also improved, with the precision increasing from 72.4% (WLI) to 76.5% (SAVE) in regard to the YOLOv9 model. Roboflow 3.0 achieved the highest F1 score for dysplasia of 64.7%. YOLO-NAS exhibited balanced performance across all lesion types, with the dysplasia precision rising from 75.1% to 79.8%. Roboflow 3.0 also recorded the highest SCC sensitivity of 85.7%. In regard to SCC detection with YOLOv9, the WLI F1 score was 84.3% (95% CI: 71.7-96.9%) compared to 90.4% (95% CI: 80.2-100%) with the SAVE (p = 0.03). For dysplasia detection, the F1 score increased from 60.3% (95% CI: 51.5-69.1%) using WLI to 65.5% (95% CI: 57.0-73.8%) with SAVE (p = 0.04). These findings demonstrate that the SAVE enhances lesion detectability and diagnostic performance across different deep learning models. Conclusions: The amalgamation of the SAVE with deep learning algorithms markedly enhances the detection of esophageal cancer lesions, especially squamous cell carcinoma and dysplasia, in contrast to traditional white-light imaging. This underscores the SAVE's potential as an essential clinical instrument for the early detection and diagnosis of cancer.
Comparison of transflection and transmission FTIR imaging measurements performed on differentially fixed tissue sections;The widespread and cost-effective use of transflection substrates in Fourier transform infrared (FTIR) imaging of clinical samples is affected by the presence of artefacts including the electric field standing wave (EFSW) and contributions from light dispersion. For IR-based diagnostics, the manifestation of undesirable artifacts can distort the spectra and lead to erroneous diagnosis. Nevertheless, there is no clear consensus in the literature about the degree of influence of these effects. The aim of this work is to contribute to this discussion by comparing transflection and transmission images of the same tissue. For this purpose two adjacent sections of the same tissue (lymphoma sample) were fixed onto a CaF2 window and a transflective slide for FTIR imaging. The samples in this case had a central area where based on morphology it was presumed the fixative did not penetrate to the same extent hence providing a comparable region for the two different substrates with a distinct physical/chemical difference. Transmission and transflection spectra from adjacent hyperspectral tissue images were combined in an extended dataset. Surprisingly, unsupervised hierarchical cluster analysis clustered together transflection and transmission spectra, being classified according to differences in tissue fixation instead of the geometry employed for the image acquisition. A more detailed examination of spectra from the peripheral zone of the tissue indicated that the main differences between the transflection and transmission spectra were: (1) a small shift of the amide I, (2) a larger noise component in the transflection spectra requiring more averaging to obtain representative spectra of tissue types, and (3) the phosphate bands were generally higher in absorbance in the transflection measurements compared to the transmission ones. The amide I shift and the larger spectral variance was consistent with results obtained in previous studies where the EFWS was present. The findings indicate that artifacts resulting from transflection measurements were small but consistent across the tissue, and therefore the use of transflection measurements could be employed for disease diagnosis. Accordingly, we recommend a straightforward multivariate comparison of images from transmission and transflection measurements in a combined data matrix obtained from adjacent sections of the tissue as a useful preliminary study for establishing the impact of the EFWS on the samples, before considering the routine use of transflection substrates for any new tissue studied.
Synergistic Charge Generation and Collection Enabled by Incorporation of Crystalline Polymer for Ultrafast-Response Dual-Band Perovskite/Organic Photodetectors;Dual-band photodetectors (PDs) capable of selectively responding to both visible and near-infrared (NIR) light are essential for applications in optical communication, medical diagnostics, and artificial vision systems. In this work, we report a high-performance visible/NIR dual-band PD based on a vertically stacked perovskite/organic hybrid structure. To overcome the challenges of high operating voltage and slow response, often stemming from high exciton binding energy and limited charge transport in organic semiconductors, we introduce a synergistic strategy that enhances both charge generation and collection. This is achieved by incorporating a gTAP donor polymer into a binary organic bulk heterojunction (BHJ). The presence of gTAP significantly promotes exciton dissociation and charge extraction within the active layer due to its high crystallinity, planar structure, and high dipole moment. As a result, the optimized device delivers excellent dual-band performance, with peak responsivities of 345 mA (at 0.1 V, visible mode) and 325 mA (at -0.5 V, NIR mode), along with fast rise/decay times of 2.78/1.78 and 7.09/2.82 mu s, respectively. This approach demonstrates a promising route for the design of low-power, fast-switchable, and multispectral photodetectors, advancing their integration into next-generation imaging and optical communication system.
Variabilities in global DNA methylation and β-sheet richness establish spectroscopic landscapes among subtypes of pancreatic cancer;PurposeKnowledge about pancreatic cancer (PC) biology has been growing rapidly in recent decades. Nevertheless, the survival of PC patients has not greatly improved. The development of a novel methodology suitable for deep investigation of the nature of PC tumors is of great importance. Molecular imaging techniques, such as Fourier transform infrared (FTIR) spectroscopy and Raman hyperspectral mapping (RHM) combined with advanced multivariate data analysis, were useful in studying the biochemical composition of PC tissue.MethodsHere, we evaluated the potential of molecular imaging in differentiating three groups of PC tumors, which originate from different precursor lesions. Specifically, we comprehensively investigated adenocarcinomas (ACs): conventional ductal AC, intraductal papillary mucinous carcinoma, and ampulla of Vater AC. FTIR microspectroscopy and RHM maps of 24 PC tissue slides were obtained, and comprehensive advanced statistical analyses, such as hierarchical clustering and nonnegative matrix factorization, were performed on a total of 211,355 Raman spectra. Additionally, we employed deep learning technology for the same task of PC subtyping to enable automation. The so-called convolutional neural network (CNN) was trained to recognize spectra specific to each PC group and then employed to generate CNN-prediction-based tissue maps. To identify the DNA methylation spectral markers, we used differently methylated, isolated DNA and compared the observed spectral differences with the results obtained from cellular nuclei regions of PC tissues.ResultsThe results showed significant differences among cancer tissues of the studied PC groups. The main findings are the varying content of beta-sheet-rich proteins within the PC cells and alterations in the relative DNA methylation level. Our CNN model efficiently differentiated PC groups with 94% accuracy. The usage of CNN in the classification task did not require Raman spectral data preprocessing and eliminated the need for extensive knowledge of statistical methodologies.ConclusionsMolecular spectroscopy combined with CNN technology is a powerful tool for PC detection and subtyping. The molecular fingerprint of DNA methylation and beta-sheet cytoplasmic proteins established by our results is different for the main PC groups and allowed the subtyping of pancreatic tumors, which can improve patient management and increase their survival. Our observations are of key importance in understanding the variability of PC and allow translation of the methodology into clinical practice by utilizing liquid biopsy testing.
Recent Progress in Photodynamic Therapy: From Fundamental Research to Clinical Applications;Significance Photodynamic therapy ( PDT) is an effective treatment modality for different types of cancer, vascular-related diseases, and microbiological infections. PDT uses photosensitizer (PS), the light of a specific wavelength, and molecular oxygen to produce highly toxic reactive oxygen species (ROS) , which causes cell death via different mechanisms such as vessel constriction, immunological response, and cell damage by apoptosis, autophagy, and necrosis pathways. Fundamental studies of PDT suggest that ROS yield can be affected by various factors such as transportation efficiency and tumor-targeting ability of PSs, illumination strategy of excitation sources, oxygen supply or dependence of the ROS-generation process, and combination with other therapeutic methods, hence directly determining the therapeutic efficacy. Additionally, the relationship between treatment dose and PDT efficacy is still under investigation. The evaluation for PDT indirectly but considerably affects the PDT efficacy by accurately monitoring dosimetric parameters of PDT, which is followed by efficiently regulating and upgrading the therapeutic scheme. In this study, the recent advances in PSs, light sources, tissue oxygenation, synergistic treatment, and dosimetry for improving the clinical PDT efficacy are summarized. Progress Several novel PSs such as C-60, black phosphorus, graphene quantum dots, and PSs with aggregation-induced emission, have been developed to improve the quantum yield of O-1(2). The delivery efficiency of PSs has been improved by different PS delivery strategies and the tumor-microenvironment-responsive release scheme. PS absorption has been enhanced by organelle targeting and photochemical internalization, and PS hypoxia resistance has been resolved through loading with oxygen carriers or oxygen-generating reactants. Further, PS development with the synergistic therapeutic function will be used to enhance PDT efficacy. As for PDT excitation sources, solar light, broad-spectrum lamps, lasers, light-emitting diodes (LEDs) , X-ray sources, ultrasonic sources, and in vivo self-excited light sources capable of bioluminescence, chemiluminescence and Cherenkov light, have been widely studied. LEDs and lasers are the most popular light sources in clinical practice. Particularly, wearable, implantable, and disposable PDT light sources have progressed significantly because of the development of inorganic LED arrays, flexible LEDs, and wireless-driven LEDs. Further, in vivo self-excited light source has been studied to eliminate the absorption and scattering of light by biological tissues. Additionally, new illumination schemes of light fractionation and metronomic PDTs have been proposed to ensure oxygen supply during PDT treatment. Oxygen carriers with high oxygen storage capacity or the chemical reaction substance can be delivered to the target lesion for in situ oxygen generation, which is the most popular method of enhancing oxygen supply for PDT. Additionally, hypoxia-activated linkers or prodrugs have been used to compensate for the low efficacy caused by hypoxia. However, reducing oxygen consumption during PDT can be achieved by limiting certain oxygen-consuming intracellular chemical reactions or reducing oxygen dependence using types I or III PDT. To improve the therapeutic efficacy, PDT has been combined with clinical surgery, radiotherapy, chemotherapy, photothermal therapy, sonodynamic therapy, magnetic hyperthermia, and immunotherapy. Three or more modes for synergistic treatment with PDT have been presented. Further, simultaneously employing two PSs targeting different subcellular organelle is also employed to improve PDT efficacy. Advanced optical imaging techniques such as hyperspectral imaging, Doppler optical coherence tomography, photoacoustic imaging measurement, and O-1(2) luminescence imaging have been used successfully to monitor the dosimetric parameters from the original single-point/point-by-point signal acquisition to 2D imaging. The development of the detector has significantly improved the sensitivity, resolution, field of view, and speed of the optical imaging system. For example, the spatiotemporal detection of O-1(2) luminescence can be accomplished by combining time-resolved scanning imaging and steady-state wide-field imaging. Clinical applications of PDT are primarily used for tumor-, vascular-, and microbial-targeting treatments. Vascular-targeting PDT has been successfully demonstrated for treating vascular-related diseases such as age-related macular degeneration and port-wine stain. Additionally, PDT is effective against bacteria, viruses, and fungi in clinical applications. Conclusions and Prospects Despite its clinical effectiveness, PDT is currently underutilized because of the nonfully satisfied and expensive PS, unclear dose-efficiency relationship, and difficulties in translating proof-of-principle research. To further improve PDT efficacy, ongoing research is being pursued to develop the multifunctional nanoPS, wearable LED and self-excited light sources, and the spatiotemporal multimodal optical imaging platform for monitoring and optimizing dosimetric parameters for pre-, during-, and post-PDT.
PD-L1 targeting and subclonal immune escape mediated by PD-L1 mutations in metastatic colorectal cancer;Background In patients with microsatellite stable (MSS) metastatic colorectal cancer (mCRC), immune checkpoint blockade is ineffective, and combinatorial approaches enhancing immunogenicity need exploration. Methods We treated 43 patients with predominantly microsatellite stable RAS/BRAF wild-type mCRC on a phase II trial combining chemotherapy with the epidermal growth factor receptor antibody cetuximab and the programmed cell death ligand 1 (PD-L1) antibody avelumab. We performed next-generation gene panel sequencing for mutational typing of tumors and liquid biopsy monitoring as well as digital droplet PCR to confirm individual mutations. Translational analyses included tissue immunohistochemistry, multispectral imaging and repertoire sequencing of tumor-infiltrating T cells. Detected PD-L1 mutations were mechanistically validated in CRISPR/Cas9-generated cell models using qRT-PCR, immunoblotting, flow cytometry, complement-dependent cytotoxicity assay, antibody-dependent cytotoxicity by natural killer cell degranulation assay and LDH release assay as well as live cell imaging of T cell mediated tumor cell killing. Results Circulating tumor DNA showed rapid clearance in the majority of patients mirroring a high rate of early tumor shrinkage. In 3 of 13 patients expressing the high-affinity Fc gamma receptor 3a (Fc gamma R3a), tumor subclones with PD-L1 mutations were selected that led to loss of tumor PD-L1 by nonsense-mediated RNA decay in PD-L1 K162fs and protein degradation in PD-L1 L88S. As a consequence, avelumab binding and antibody-dependent cytotoxicity were impaired, while T cell killing of these variant clones was increased. Interestingly, PD-L1 mutant subclones showed slow selection dynamics reversing on avelumab withdrawal and patients with such subclones had above-average treatment benefit. This suggested that the PD-L1 mutations mediated resistance to direct antitumor effects of avelumab, while at the same time loss of PD-L1 reduced biological fitness by enhanced T cell killing limiting subclonal expansion. Conclusion The addition of avelumab to standard treatment appeared feasible and safe. PD-L1 mutations mediate subclonal immune escape to avelumab in some patients with mCRC expressing high-affinity Fc gamma R3a, which may be a subset experiencing most selective pressure. Future trials evaluating the addition of avelumab to standard treatment in MSS mCRC are warranted especially in this patient subpopulation.
Gas plasma therapy of murine and human diabetic wounds is associated with junctional and hippo signaling and oxidative protein modifications;Impaired diabetic wound healing is characterized by delayed tissue repair due to compromised immune function, reduced angiogenesis and blood flow, and decreased levels of essential growth factors. Gas plasma treatment is an emerging therapeutic approach in redox biology, characterized by its ability to modulate biological processes at different stages of tissue repair. This study examined the wound healing process in a preclinical mouse model of type 2 diabetes (T2DM). Repeated exposure to medical gas plasma has been demonstrated to improve microcirculatory parameters, including superficial tissue oxygenation. Consequently, an optimal wound environment is created. Regulating the interplay between proliferation, the balance of apoptotic pathways, and reactive species generated by gas plasma is critical for several cellular processes. This study revealed that the Hippo signaling pathway and yes-associated protein (YAP) activity play crucial roles in this process. Specifically, these mechanisms were observed to facilitate stage-specific cellular responses in diabetic wounds, significantly affecting the survival of skin cell types. Gas plasma stimulates various biological processes, including cell migration, granulation tissue formation, and collagen synthesis. This stimulation occurs through the remodeling of focal adhesions, the restoration of proper extracellular matrix (ECM) architecture, and the regulation of intercellular junctional structures (e.g., tight, adherens, and gap junctions). Mass spectrometry analysis of gas plasma-treated human wounds revealed that 6 % of the identified proteins had undergone oxidative post-translational modifications, suggesting a link between gas plasma-accelerated healing responses and these modifications. These diverse effects highlight the potential of medical gas plasma as a versatile tool for improving wound management and tissue regeneration in diabetes.
Targeting Melanoma Hypoxia with the Food-Grade Lactic Acid Bacterium Lactococcus Lactis;"Melanoma is the most aggressive form of skin cancer. Hypoxia is a feature of the tumor microenvironment that reduces efficacy of immuno- and chemotherapies, resulting in poor clinical outcomes. Lactococcus lactis is a facultative anaerobic gram-positive lactic acid bacterium (LAB) that is Generally Recognized as Safe (GRAS). Recently, the use of LAB as a delivery vehicle has emerged as an alternative strategy to deliver therapeutic molecules; therefore, we investigated whether L. lactis can target and localize within melanoma hypoxic niches. To simulate hypoxic conditions in vitro, melanoma cells A2058, A375 and MeWo were cultured in a chamber with a gas mixture of 5% CO2, 94% N-2 and 1% O-2. Among the cell lines tested, MeWo cells displayed greater survival rates when compared to A2058 and A375 cells. Co-cultures of L. lactis expressing GFP or mCherry and MeWo cells revealed that L. lactis efficiently express the transgenes under hypoxic conditions. Moreover, multispectral optoacoustic tomography (MSOT), and near infrared (NIR) imaging of tumor-bearing BALB/c mice revealed that the intravenous injection of either L. lactis expressing beta-galactosidase (beta-gal) or infrared fluorescent protein (IRFP713) results in the establishment of the recombinant bacteria within tumor hypoxic niches. Overall, our data suggest that L. lactis represents an alternative strategy to target and deliver therapeutic molecules into the tumor hypoxic microenvironment."
Assembly of mesoscale helices with near- unity enantiomeric excess and light-matter interactions for chiral semiconductors;Semiconductors with chiral geometries at the nanoscale and mesoscale provide a rich materials platform for polarization optics, photocatalysis, and biomimetics. Unlikemetallic and organic opticalmaterials, the relationship between the geometry of chiral semiconductors and their chiroptical properties remains, however, vague. Homochiral ensembles of semiconductor helices with defined geometries open the road to understanding complex relationships between geometrical parameters and chiroptical properties of semiconductormaterials. We showthat semiconductor helices can be prepared with an absolute yield of ca 0.1% and an enantiomeric excess (e.e.) of 98% or above from cysteine-stabilized cadmium telluride nanoparticles (CdTe NPs) dispersed inmethanol. This high e.e. for a spontaneously occurring chemical process is attributed to chiral self-sorting based on the thermodynamic preference of NPs to assemble with those of the same handedness. The dispersions of homochiral self-assembled helices display broadband visible and nearinfrared (Vis-NIR) polarization rotation with anisotropy (g) factors approaching 0.01. Calculated circular dichroism (CD) spectra accurately reproduced experimental CD spectra and gave experimentally validated spectral predictions for different geometrical parameters enabling de novo design of chiroptical semiconductor materials. Unlike metallic, ceramic, and polymeric helices that serve predominantly as scatterers, chiroptical properties of semiconductor helices have nearly equal contribution of light absorption and scattering, which is essential for device-oriented, field-driven light modulation. Deconstruction of a helix into a series of nanorods provides a simple model for the light-matter interaction and chiroptical activity of helices. This study creates a framework for further development of polarizationbased optics toward biomedical applications, telecommunications, and hyperspectral imaging.
Microtubule contribution to the reflectance of the retinal nerve fiber layer;PURPOSE. The reflectance of the retinal nerve fiber layer (RNFL) arises from light scattering by cylindrical structures oriented parallel to ganglion cell axons. In amphibian retinas, at 440 nm, microtubules (MTs) contribute about one half of RNFL reflectance. In rodent retinas, MTs are the only structure contributing to RNFL birefringence. To increase understanding of the anatomic basis for clinical RNFL measurements, this study was conducted to evaluate the MT contribution to RNFL reflectance in rodent retinas by using the MT depolymerizing agent colchicine. METHODS. Reflectance of nerve fiber bundles in isolated rat retinas was measured at 460, 580, and 830 nm with a multispectral imaging reflectometer. Images were taken frequently over an extended period. During baseline, the tissue was perfused with a physiological solution. During a treatment period, the solution was switched either to a control solution or to a solution containing colchicine. RESULTS. Because of the high reflectance of the RNFL, nerve fiber bundles appeared as bright stripes against a darker retina. The reflectance of bundles was relatively stable in control experiments. With colchicine treatment, however, bundle reflectance at first decreased rapidly and then became stable. After 70 minutes of colchicine treatment, RNFL reflectance had declined to approximately 50% below baseline at all wavelengths. CONCLUSIONS. MTs contribute to RNFL reflectance at all wavelengths. Unlike RNFL birefringence, however, which totally disappears after colchicine treatment, about one half of RNFL reflectance remained after colchicine treatment. This result suggests that, in addition to MTs, other mechanisms may contribute to RNFL reflectance.
The oral IRAK4 inhibitors zabedosertib and BAY1830839 suppress local and systemic immune responses in a randomized trial in healthy male volunteers;"This study evaluated and characterized the pharmacological activity of the orally administered interleukin-1 receptor-associated kinase 4 (IRAK4) inhibitors BAY1834845 (zabedosertib) and BAY1830839 in healthy male volunteers. Participants received one of either IRAK4 inhibitors or a control treatment (prednisolone 20 mg or placebo) twice daily for 7 days. Localized skin inflammation was induced by topical application of imiquimod (IMQ) cream for 3 days, starting at Day 3 of treatment. The inflammatory response was evaluated by laser speckle contrast imaging (skin perfusion) and multispectral imaging (erythema). At Day 7, participants received 1 ng/kg intravenous lipopolysaccharide (LPS). Circulating inflammatory proteins, leukocyte differentiation, acute phase proteins, and clinical parameters were evaluated before and after the systemic LPS challenge. Treatment with BAY1834845 significantly reduced the mean IMQ-induced skin perfusion response (geometric mean ratio [GMR] vs. placebo: 0.69 for BAY1834845, 0.70 for prednisolone; both p < 0.05). Treatment with BAY1834845 and BAY1830839 significantly reduced IMQ-induced erythema (GMR vs. placebo: 0.75 and 0.83, respectively, both p < 0.05; 0.86 for prednisolone, not significant). Both IRAK4 inhibitors significantly suppressed the serum TNF-alpha and IL-6 responses (>= 80% suppression vs. placebo, p < 0.05) and inhibited C-reactive protein, procalcitonin, and IL-8 responses to intravenous LPS. This study demonstrated the pharmacological effectiveness of BAY1834845 and BAY1830839 in suppressing systemically and locally induced inflammatory responses in the same range as prednisolone, underlining the potential value of these IRAK4 inhibitors as future therapies for dermatological or other immune-mediated inflammatory diseases."
Cerium Oxide Nanoparticles are More Toxic than Equimolar Bulk Cerium Oxide in Caenorhabditis elegans;Engineered cerium oxide nanoparticles (CeO2 NPs) are widely used in biomedical and engineering manufacturing industries. Previous research has shown the ability of CeO2 NPs to act as a redox catalyst, suggesting potential to both induce and alleviate oxidative stress in organisms. In this study, Caenorhabditis elegans and zebrafish (Danio rerio) were dosed with commercially available CeO2 NPs. Non-nano cerium oxide powder (CeO2) was used as a positive control for cerium toxicity. CeO2 NPs suspended in standard United States Environmental Protection Agency reconstituted moderately hard water, used to culture the C. elegans, quickly formed large polydisperse aggregates. Dosing solutions were renewed daily for 3 days. Exposure of wild-type nematodes resulted in dose-dependent growth inhibition detected for all 3 days (p < 0.0001). Non-nano CeO2 also caused significant growth inhibition (p < 0.0001), but the scale of inhibition was less at equivalent mass exposures compared with CeO2 NP exposure. Some metal and oxidative stress-sensitive mutant nematode strains showed mildly altered growth relative to the wild-type when dosed with 5 mg/L CeO2 NPs on days 2 and 3, thus providing weak evidence for a role for oxidative stress or metal sensitivity in CeO2 NP toxicity. Zebrafish microinjected with CeO2 NPs or CeO2 did not exhibit increased gross developmental defects compared with controls. Hyperspectral imaging showed that CeO2 NPs were ingested but not detectable inside the cells of C. elegans. Growth inhibition observed in C. elegans may be explained at least in part by a non-specific inhibition of feeding caused by CeO2 NPs aggregating around bacterial food and/or inside the gut tract.
Understanding immune phenotypes in human gastric disease tissues by multiplexed immunohistochemistry;Background: Understanding immune phenotypes and human gastric disease in situ requires an approach that leverages multiplexed immunohistochemistry (mIHC) with multispectral imaging to facilitate precise image analyses. Methods: We developed a novel 4-color mIHC assay based on tyramide signal amplification that allowed us to reliably interrogate immunologic checkpoints, including programmed death-ligand 1 (PD-L1), cytotoxic T cells (CD8+T) and regulatory T cells (Foxp3), in formalin-fixed, paraffin-embedded tissues of various human gastric diseases. By observing cell phenotypes within the disease tissue microenvironment, we were able to determine specific co-localized staining combinations and various measures of cell density. Results: We found that PD-L1 was expressed in gastric ulcer and in tumor cells (TCs), as well as in tumor-infiltrating immune cells (TIICs), but not in normal gastric mucosa or other gastric intraepithelial neoplastic tissues. Furthermore, we found no significant reduction in CD8+T cells, whereas the ratio of CD8+T: Foxp3 cells and CD8+T: PD-L1 cells was suppressed in tumor tissues and elevated in adjacent normal tissues. An unsupervised hierarchical analysis also identified correlations between CD8+T and -Foxp3+tumor-infiltrating lymphocyte (TIL) densities and average PD-L1 levels. Three main groups were identified based on the results of CD8+T: PD-L1 ratios in gastric tumor tissues. Furthermore, integrating CD8+T: Foxp3 ratios, which increased the complexity for immune phenotype status, revealed 6-7 clusters that enabled the separation of gastric cancer patients at the same clinical stage into different risk-group subsets. Conclusions: Characterizing immune phenotypes in human gastric disease tissues via multiplexed immunohistochemistry may help guide PD-L1 clinical therapy. Observing unique disease tissue microenvironments can improve our understanding of immune phenotypes and cell interactions within these microenvironments, providing the ability to predict safe responses to immunotherapies.
Development and characterization of a handheld hyperspectral Raman imaging probe system for molecular characterization of tissue on mesoscopic scales;Purpose: Raman spectroscopy is a promising cancer detection technique for surgical guidance applications. It can provide quantitative information relating to global tissue properties associated with structural, metabolic, immunological, and genetic biochemical phenomena in terms of molecular species including amino acids, lipids, proteins, and nucleic acid (DNA). To date in vivo Raman spectroscopy systems mostly included probes and biopsy needles typically limited to single-point tissue interrogation over a scale between 100 and 500 microns. The development of wider field handheld systems could improve tumor localization for a range of open surgery applications including brain, ovarian, and skin cancers. Methods: Here we present a novel Raman spectroscopy implementation using a coherent imaging bundle of fibers to create a probe capable of reconstructing molecular images over mesoscopic fields of view. Detection is performed using linear scanning with a rotation mirror and an imaging spectrometer. Different slits widths were tested at the entrance of the spectrometer to optimize spatial and spectral resolution while preserving sufficient signal-to-noise ratios to detect the principal Raman tissue features. The nonbiological samples, calcite and polytetrafluoroethylene (PTFE), were used to characterize the performance of the system. The new wide-field probe was tested on ex vivo samples of calf brain and swine tissue. Raman spectral content of both tissue types were validated with data from the literature and compared with data acquired with a single-point Raman spectroscopy probe. The single-point probe was used as the gold standard against which the new instrument was benchmarked as it has already been thoroughly validated for biological tissue characterization. Result: We have developed and characterized a practical noncontact handheld Raman imager providing tissue information at a spatial resolution of 115 microns over a field of view >14 mm(2) and a spectral resolution of 6 cm(-1) over the whole fingerprint region. Typical integration time to acquire an entire Raman image over swine tissue was set to approximately 100 s. Spectra acquired with both probes (single-point and wide-field) showed good agreement, with a Pearson correlation factor >0.85 over different tissue categories. Protein and lipid content of imaged tissue were manifested into the measured spectra which correlated well with previous findings in the literature. An example of quantitative molecular map is presented for swine tissue and calf brain based on the ratio of protein-to-lipid content showing clear delineations between white and gray matter as well as between adipose and muscle tissue. Conclusion: We presented the development of a Raman imaging probe with a field of view of a few millimeters and a spatial resolution consistent with standard surgical imaging methods using an imaging bundle. Spectra acquired with the newly developed system on swine tissue and calf brain correlated well with an establish single-point probe and observed spectral features agreed with previous finding in the literature. The imaging probe has demonstrated its ability to reconstruct molecular images of soft tissues. The approach presented here has a lot of potential for the development of surgical Raman imaging probe to guide the surgeon during cancer surgery. (C) 2017 American Association of Physicists in Medicine
Hyperspectroscopic screening of melanoma on acral volar skin;Background/purpose: Early detection and proper excision of the primary lesions of melanoma are crucial for reducing melanoma-related deaths. To support the early detection of melanoma, automated melanoma-screening systems have been extensively studied and developed. In this article, a previously reported hyperspectral imager and melanoma discrimination index are applied to the discrimination of acral lentiginous melanoma (ALM) from acral nevus (AN), and their diagnostic performance is reported. Methods: The index expresses the disordered nature of each lesion including variegation in color based on variation in spectral information obtained from each lesion. Performance of the index has been studied in thirteen cases of ALM and seven cases of AN, obtained from patients and volunteers, all of whom were Japanese. Results: The index discriminated ALM from AN with a sensitivity of 92% and a specificity of 86%. The area under the receiver operating characteristic curve was 0.97. Conclusion: The performance of the proposed objective melanoma discrimination index at a molecular pigmentary level approached that of clinical experts, using the three-step algorithm as the gold standard.
Development and testing quantitative metrics from multi-parametric magnetic resonance imaging that predict Gleason score for prostate tumors;Background: Radiologists currently subjectively examine multi-parametric magnetic resonance imaging (MRI) to detect possible clinically significant lesions using the Prostate Imaging Reporting and Data System (PI-RADS) protocol. The assessment of imaging, however, relies on the experience and judgement of radiologists creating opportunity for inter-reader variability. Quantitative metrics, such as z-score and signal to clutter ratio (SCR), are therefore needed. Methods: Multi-parametric MRI (T1, T2, diffusion, dynamic contrast-enhanced images) were resampled, rescaled, translated, and stitched to form spatially registered multi-parametric cubes for patients undergoing radical prostatectomy. Multi-parametric signatures that characterize prostate tumors were inserted into z-score and SCR. The multispectral covariance matrix was computed for the outlined normal prostate. The z-score from each MRI image was computed and summed. To reduce noise in the covariance matrix, following matrix decomposition, the noisy eigenvectors were removed. Also, regularization and modified regularization was applied to the covariance matrix by minimizing the discrimination score. The filtered and regularized covariance matrices were inserted into the SCR calculation. The z-score and SCR were quantitatively compared to Gleason scores from clinical pathology assessment of the histology of sectioned wholemount prostates. Results: Twenty-six consecutive patients were enrolled in this retrospective study. Median patient age was 60 years (range, 49 to 75 years), median prostate-specific antigen (PSA) was 5.8 ng/mL (range, 2.3 to 23.7 ng/mL), and median Gleason score was 7 (range, 6 to 9). A linear fit of the summed z-score against Gleason score found a correlation of R=0.48 and a P value of 0.015. A linear fit of the SCR from regularizing covariance matrix against Gleason score found a correlation of R=0.39 and a P value of 0.058. The SCR employing the modified regularizing covariance matrix against Gleason score found a correlation of R=0.52 and a P value of 0.007. A linear fit of the SCR from filtering out 3 and 4 eigenvectors from the covariance matrix against Gleason score found correlations of R=0.50 and 0.44, respectively, and P values of 0.011 and 0.027, respectively. Conclusions: Z-score and SCR using filtered and regularized covariance matrices derived from spatially registered multi-parametric MRI correlates with Gleason score with highly significant P values.
